OTU_ID	DA_1	DA_2	DA_3	DA_4	DA_5	DA_6	DS_1	DS_2	DS_3	DS_4	DS_5	DS_6	HA_1	HA_2	HA_3	HA_4	HA_5	HE_1	HE_2	HE_3	HE_4	HE_5	PA_1	PA_2	PA_3	PA_4	PA_5	PE_1	PE_2	PE_3	PE_4	PE_5
Zotu3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	71	8	1	0	0	20	1	2
Zotu4751	0	9	18	19	5	1	6	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	0	0	3	0	0	0	0
Zotu6214	0	0	0	0	0	0	0	0	0	0	0	0	11	7	41	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7197	0	4	0	0	0	0	0	0	0	0	0	0	4	8	6	2	5	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9281	0	0	0	0	0	0	0	0	0	0	0	0	7	13	8	21	23	0	0	0	0	0	0	0	0	0	9	2	0	1	2	0
Zotu1030	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	15	0	0	39	0
Zotu1041	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	5	0	0	18	0	0	0	1	0	6	7	2	11	0	6	0
Zotu2926	3	0	0	2	0	0	0	5	0	0	0	0	0	57	5	7	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu410	18	3	34	12	6	0	0	0	4	2	0	0	0	0	7	4	0	0	0	0	0	0	0	0	1	0	2	2	0	0	2	0
Zotu5203	0	0	0	0	0	0	0	0	0	0	0	0	12	5	40	0	19	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Zotu53	2	0	0	2	0	0	1	0	1	0	0	0	0	9	0	10	0	0	1	0	0	0	0	0	0	7	14	26	3	0	14	0
Zotu602	3	1	0	0	0	0	2	3	0	0	0	0	0	1	1	3	4	0	0	0	0	0	0	0	1	4	16	28	0	3	19	0
Zotu6810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	83	5	11	2	8	12	6	4	0	0
Zotu1222	0	0	3	2	5	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	6	0	12	17	0	0	34	0
Zotu356	0	0	31	33	0	0	0	0	3	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	4	10	0	0	5	0
Zotu4961	0	0	0	0	0	0	0	0	0	0	0	0	24	18	24	10	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5292	0	0	0	0	0	0	0	0	0	0	0	0	5	28	14	40	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1417	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	4	9	0	0	0	0	0	0	5	4	0	18	18	0	1	23	0
Zotu1732	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	20	8	0	1	30	17
Zotu1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	24	0	0	0	0	0	0	1	0	0	0	0	0
Zotu6513	0	0	0	0	0	0	0	0	0	0	0	0	2	22	16	54	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu6916	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu107	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	2	0	24	17	5	0	32	1
Zotu1303	2	0	0	0	0	0	4	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	1	17	24	0	1	33	0
Zotu1501	0	0	2	0	0	0	0	0	0	0	0	0	31	22	13	3	13	0	0	0	0	0	0	0	2	0	1	2	0	0	2	0
Zotu2411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3798	0	0	30	1	1	0	0	0	3	0	0	0	2	5	17	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4900	0	0	0	0	0	0	0	0	0	0	0	0	14	5	16	4	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6009	0	0	2	1	0	0	0	0	10	60	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4196	0	0	0	0	0	0	0	0	0	0	0	0	18	9	5	10	39	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4546	3	130	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5943	0	0	14	64	0	0	0	0	3	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1785	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	37	34	1	0	0	1	0	7
Zotu2167	0	1	6	20	0	0	0	0	34	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2405	0	0	0	0	0	0	0	0	0	0	0	0	4	32	12	10	21	0	0	1	0	0	0	2	0	0	0	0	9	0	2	0
Zotu317	0	0	2	0	0	0	1	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	3	11	19	0	0	23	12
Zotu3866	0	0	0	0	0	0	0	0	0	0	0	0	30	18	16	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu390	0	0	0	18	0	0	0	0	14	18	1	0	7	11	2	8	0	0	0	0	0	0	0	0	8	5	2	1	0	0	0	0
Zotu4377	0	3	4	0	8	1	6	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	5	10	2	7	0	49	8	0	0	0
Zotu3295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5797	0	0	0	0	6	0	1	0	2	17	55	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6613	31	24	5	10	4	10	19	15	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu18	2	0	0	0	0	1	1	2	0	2	0	0	0	1	0	1	0	1	0	1	0	0	0	0	4	10	13	19	0	0	30	1
Zotu3683	3	3	2	0	0	0	49	33	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6623	0	0	8	2	0	0	0	0	23	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8674	0	0	0	0	0	0	0	7	0	0	0	0	2	2	48	0	19	0	0	5	0	0	0	4	0	0	2	0	0	0	0	0
Zotu3071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	26	6	0	0	47	0
Zotu4516	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8651	11	9	0	1	8	4	11	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	16	4	8	3	4	0	15
Zotu2597	2	0	0	0	0	0	0	0	0	0	0	0	1	0	39	6	42	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0
Zotu3053	0	0	0	0	0	0	0	0	0	0	0	0	0	12	26	1	51	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4747	0	1	14	3	0	0	0	0	0	0	1	0	60	3	1	1	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu5150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5885	3	14	25	23	10	1	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	2	0	0	0	3	0
Zotu1990	0	0	22	0	0	0	0	0	2	2	0	0	3	36	5	3	3	0	0	0	0	0	2	9	7	2	1	0	0	0	0	0
Zotu7539	0	0	2	2	0	0	0	0	28	32	23	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8210	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	3	3	1	5	58	0	6	7	10	1
Zotu9349	2	1	6	16	8	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	16	8	0	12	4	9	10
Zotu3096	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	1	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0
Zotu4054	10	20	5	3	3	1	31	10	21	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4504	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	1	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	55	0	0	0	18	11
Zotu64	0	0	1	0	0	0	5	14	0	0	0	0	0	0	1	46	0	1	0	0	0	0	0	0	2	0	3	4	2	1	6	20
Zotu2032	0	0	0	0	0	0	0	0	0	0	0	0	25	61	2	2	2	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0
Zotu3964	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	9	14	47	3	8	3	2	5
Zotu4651	6	14	26	22	6	0	10	0	18	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4947	0	0	10	9	0	1	0	0	50	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5666	3	4	41	12	21	11	0	0	7	5	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8799	0	3	42	46	4	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2358	0	0	0	0	0	0	0	0	0	0	0	0	19	15	8	17	19	0	0	0	0	24	0	0	0	0	0	0	0	0	1	0
Zotu2745	0	0	0	0	0	0	0	0	0	0	0	0	3	10	4	1	2	0	0	16	0	46	0	0	0	0	0	0	0	1	1	0
Zotu3760	0	0	0	0	0	0	0	0	0	0	0	0	4	2	40	2	37	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0
Zotu3809	0	6	42	11	3	0	2	0	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5120	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	8	73	5	0	2	0	0	0
Zotu7240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	8	0	0	0	5	38
Zotu8108	0	0	5	10	9	3	2	0	7	6	4	1	1	3	0	3	0	1	0	0	0	0	3	15	6	0	7	2	6	4	9	1
Zotu2340	0	0	1	2	0	0	10	0	5	28	11	0	0	7	0	0	0	0	0	7	0	0	0	7	0	0	4	1	6	4	2	0
Zotu2383	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	9	16	19	20	0	0	30	0
Zotu4312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	15	25	32	3	0	0	0	1	13
Zotu4382	0	0	11	64	0	0	0	0	8	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5720	2	3	1	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	2	0	0	0	0	0	0
Zotu962	0	0	42	6	0	0	0	6	45	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7089	0	0	0	0	0	0	0	0	0	0	0	0	7	23	20	4	34	0	0	0	0	0	0	0	0	0	0	3	3	0	5	0
Zotu9002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	31	0	0	46	0	6	0	3	0
Zotu6174	0	0	2	3	23	17	3	8	10	13	28	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Zotu7090	0	7	0	2	11	3	13	48	2	8	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7683	0	0	0	2	3	0	0	0	0	87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2283	0	3	4	12	10	0	10	0	21	33	9	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4132	0	26	9	39	4	0	5	1	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4265	0	0	0	0	0	0	0	0	0	0	0	0	45	58	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5300	0	0	0	0	8	0	0	0	0	6	92	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	23	11	3	8	5	5	9	0	5
Zotu160	0	0	2	15	0	0	1	5	9	24	3	0	0	2	0	7	0	1	0	0	0	0	3	0	7	7	7	2	0	0	10	0
Zotu3560	2	1	59	38	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3892	0	16	32	16	1	15	2	0	17	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu717	0	1	0	0	0	0	0	0	0	0	0	0	3	6	7	3	5	0	0	0	0	0	0	0	0	0	19	23	0	0	33	0
Zotu1257	19	24	45	8	0	1	0	0	2	0	0	0	1	5	6	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu6177	6	3	4	1	4	0	4	0	0	2	3	7	0	1	0	4	0	5	0	1	1	0	29	10	11	1	7	1	11	13	2	2
Zotu2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	7	0	43	0	12	5	10	3
Zotu7380	0	0	0	0	0	0	0	0	0	0	0	0	6	24	9	13	42	0	0	0	0	2	0	0	0	0	3	0	2	0	5	0
Zotu4081	0	0	0	0	0	0	0	0	0	0	0	0	7	18	36	7	18	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0
Zotu7482	0	0	0	0	0	0	0	0	0	0	0	0	35	25	13	34	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu821	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	15	28	5	0	37	15
Zotu872	0	0	0	0	0	0	3	6	0	0	0	0	0	0	1	0	0	0	0	18	0	0	0	0	5	6	11	14	0	4	23	0
Zotu942	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	8	23	39	2	0	20	0
Zotu221	0	0	0	0	0	0	4	0	0	0	0	0	0	7	1	37	27	0	0	0	0	0	3	2	6	5	4	2	3	3	8	3
Zotu2773	0	0	0	0	0	0	0	0	0	0	0	0	25	7	15	69	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3934	0	0	0	0	0	0	0	0	0	0	0	0	41	20	4	16	26	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0
Zotu7811	0	0	1	0	0	4	0	0	0	0	0	0	17	9	34	18	26	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu9297	5	26	3	4	6	15	25	22	4	7	10	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu661	0	0	0	0	0	0	5	1	0	0	0	0	0	2	4	8	0	0	0	0	0	0	0	0	8	0	24	12	0	3	41	0
Zotu3529	0	0	0	0	0	0	0	0	0	0	0	0	18	16	23	41	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4898	0	27	1	29	3	8	17	6	1	19	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zotu6537	0	0	0	0	0	0	0	0	0	0	0	0	28	26	17	28	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu3839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	85	0	0	0	17	3
Zotu5859	6	7	0	0	0	0	79	28	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3389	0	0	0	0	0	0	0	0	0	0	0	0	24	22	17	38	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3469	0	6	41	17	9	0	0	0	36	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu756	22	9	35	25	9	0	0	0	4	3	2	0	0	6	2	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	2
Zotu2867	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	115	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Zotu714	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	56	0	4	0	0	0	0	0	0	0	0	0	0	0
Zotu971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	16	37	0	1	8	28	2	25
Zotu346	8	4	19	1	0	0	0	8	2	2	0	0	2	2	0	26	1	0	0	0	0	0	0	0	0	0	7	8	5	0	29	0
Zotu5459	0	0	0	0	0	0	0	0	0	0	0	0	42	23	10	39	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu6098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	49	44	0	0	3	5	12
Zotu806	0	3	17	2	0	0	0	0	3	0	0	0	0	0	5	3	0	0	0	40	0	0	0	0	0	0	1	1	0	0	2	0
Zotu4932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0
Zotu7862	0	0	0	0	0	0	0	0	0	0	0	0	30	14	33	24	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7918	0	3	16	0	0	0	13	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2243	0	0	0	0	0	0	0	0	0	0	0	0	23	16	14	8	12	0	0	7	0	0	2	0	1	31	1	0	0	0	0	0
Zotu889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	8	16	28	8	5	44	0
Zotu309	0	0	0	0	0	0	8	0	0	0	0	0	4	1	1	1	2	0	0	0	0	0	0	0	6	0	22	47	5	0	26	0
Zotu4111	0	6	0	4	0	0	14	0	0	84	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4430	0	0	0	22	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	12	3	41	3	11	3	5	7
Zotu7391	0	3	6	11	0	0	5	0	17	67	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8824	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	2	0	5	21	26	2	41	3	5	9	9	0
Zotu1790	0	0	0	0	0	0	0	0	0	0	0	0	0	2	58	2	45	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2693	10	7	2	0	0	0	82	9	7	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2796	0	0	0	0	0	0	0	0	0	0	0	0	1	5	10	10	3	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3151	0	0	0	0	0	0	0	0	0	0	0	0	21	31	18	26	10	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0
Zotu6088	0	0	0	0	3	0	2	0	6	8	101	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7085	0	0	0	19	0	0	22	1	3	66	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu672	0	1	0	0	0	0	0	1	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	5	12	18	30	5	9	37	0
Zotu211	0	0	0	0	0	0	0	0	0	0	0	0	8	13	44	25	9	0	0	9	0	0	0	0	1	3	0	0	0	0	2	0
Zotu3183	0	10	15	0	0	1	40	6	51	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4
Zotu4090	6	24	21	22	13	11	5	2	3	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
Zotu4317	0	0	0	0	0	0	0	0	0	0	0	0	3	14	37	9	55	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
Zotu548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	4	0	3	0	0	0
Zotu3995	2	6	0	5	0	0	47	34	3	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	68	0	0	41	0	9	0	7	0
Zotu699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	2	0	0	0	0	0	0	1	0	0
Zotu1200	0	0	4	0	0	0	0	0	0	0	0	0	0	2	20	6	82	0	0	0	0	1	0	0	0	0	0	1	0	0	1	6
Zotu271	16	14	30	23	5	8	16	3	13	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	0	65	0	3	0	21	1
Zotu628	0	0	0	0	0	0	0	1	0	0	0	0	34	12	51	1	10	0	0	3	0	0	0	1	0	5	5	0	0	0	0	1
Zotu86	3	0	1	0	0	0	5	3	0	1	0	1	0	4	0	46	5	0	0	0	0	0	2	1	11	1	7	3	0	0	15	25
Zotu1843	11	9	3	2	3	3	6	17	3	3	11	4	0	1	0	0	0	0	0	0	0	0	2	6	13	0	11	0	9	29	5	5
Zotu2228	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	124	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Zotu2836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3726	0	0	0	0	0	0	0	0	0	0	0	0	6	23	76	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8487	0	0	29	0	0	0	0	0	103	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1333	0	0	0	2	0	0	6	0	0	0	0	0	1	1	3	8	5	0	0	0	0	0	0	4	2	0	22	26	0	0	44	0
Zotu3494	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	22	15	71	13	0	0	0	0	0
Zotu7489	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	81	2	0	1	17	3
Zotu3764	5	0	1	0	5	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	16	21	13	17	9	8	26	11	3
Zotu112	0	1	0	1	0	0	0	2	2	1	0	0	1	5	0	26	7	0	0	0	0	0	5	1	15	11	9	10	0	0	35	1
Zotu277	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	31	2	0	0	0	0	0	7	0	8	5	14	26	11	3	30	0
Zotu1696	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	19	0	0	10	0	81	0	0	0	0	0	0	0	0	0	0
Zotu2949	0	0	0	0	0	0	0	0	0	0	0	0	52	56	2	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7548	0	0	0	0	0	0	0	0	0	0	0	0	5	17	38	2	32	0	0	12	0	0	0	0	0	0	1	2	0	0	5	0
Zotu3922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	23	7	57	27	0	5	0	0	10
Zotu4360	0	0	0	0	0	0	0	0	0	0	0	0	73	8	21	25	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	0	0	24	69
Zotu7270	0	3	0	13	0	0	30	8	1	68	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu27	0	0	7	1	0	0	6	2	2	3	2	0	0	2	0	56	1	0	0	0	0	0	2	0	9	3	3	14	6	1	23	3
Zotu3338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5594	0	0	19	6	3	0	0	0	52	23	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu600	8	60	33	7	0	4	10	3	25	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7589	0	0	0	0	0	0	1	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	2	24	6	0	78	0	5	3	6	0
Zotu4840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	14	31	0	20	7	21	39
Zotu5189	0	0	9	0	0	0	3	0	105	0	19	0	0	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Zotu1618	0	0	0	0	0	0	0	2	0	0	0	0	2	1	33	0	30	0	0	8	0	0	0	1	12	27	0	0	3	0	0	8
Zotu3015	0	13	30	50	33	20	0	0	4	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	21	4	36	63	3	2	0	1	0
Zotu4008	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	1	0	20	34	0	3	62	0
Zotu8406	0	1	1	47	3	0	1	1	2	62	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	1
Zotu2668	3	4	3	0	3	7	10	24	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	4	7	0	21	0	14	24	19	6
Zotu2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3645	64	21	7	2	0	0	10	71	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4018	19	26	23	37	24	18	2	0	1	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2097	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	28	33	0	29	0	20	28	9	2
Zotu2461	5	11	12	2	6	21	4	5	7	1	1	0	4	31	1	10	5	0	0	1	0	0	0	8	0	6	1	3	0	0	3	4
